0,양화진외국인선교사묘원,4.8,37.5465363146722,126.910929600004
1,호림박물관 (신사분관),4.1,37.5225509345279,127.036041194408
2,갤러리 학고재,4.5,37.58024753641691,126.98045527252978
3,송은(SONGEUN),3.0,37.5241627897077,127.04411917168424
4,김종영 미술관,4.5,37.613073739708746,126.97756193640366
5,경희대학교 한의학역사박물관,4.2,37.595859912732,127.0542212231
6,경복궁,4.6,37.5776087830657,126.976896737645
7,창덕궁,4.6,37.58187064743792,126.99164485515004
8,전쟁기념관,4.6,37.53694681778275,126.97712765885771
9,국립중앙박물관,4.6,37.5240180044574,126.98021428621992
10,봉은사,4.5,37.63780878230513,126.94335545006767
11,명동성당,4.6,37.56318453011765,126.98735609674071
12,조계사,4.5,37.57395881968132,126.98185608504004
13,예술의 전당 한가람미술관,4.5,37.4804281441544,127.014236530093
14,롯데월드타워,4.4,37.51260447840551,127.10255558658325
15,창경궁,4.6,37.5794165384496,126.995199911733
16,리움 미술관,4.8,37.53833657002706,126.99911744955163
17,몽촌역사관,4.2,37.52385065871324,127.12427977288019
18,삼청동 골목길,4.2,37.58366439471216,126.98229753672689
19,서대문형무소역사관,4.6,37.57450354008834,126.95631527553333
20,별마당 도서관,4.6,37.5114049032238,127.059779217097
21,서울역사박물관,4.4,37.5705003227005,126.970546366796
22,국립현대미술관 서울관 갤러리아트존,4.6,0,0
23,국립현대미술관 서울관,4.6,37.578627489574416,126.9800979573524
24,서울 한양도성,4.6,37.58079664277135,127.00863578989066
25,경희대학교 중앙박물관,4.2,37.2410172137362,127.079711534873
26,서울중앙성원,4.7,37.5334008669977,126.997578803222
27,아라리오뮤지엄 인 스페이스,4.5,37.5777438354931,126.988547970142
28,롯데월드 민속박물관,4.3,37.51167139884303,127.09788298321479
29,고려대학교 본관 및 구 중앙도서관,4.6,0,0
30,국립서울현충원,4.6,37.4998239211339,126.97840898031565
31,길상사,4.6,37.5989608321893,126.994401452213
32,서대문자연사박물관,4.3,37.5767116472635,126.937732431365
33,한국가구박물관,4.6,37.60001763264553,126.99322140350705
34,국립중앙박물관 어린이박물관,4.6,37.5243529876125,126.979112346915
35,명동관광정보센터,4.3,37.5651511309814,126.985013903885
36,대한성공회서울주교좌성당(서울성공회성당),4.6,37.56700751210877,126.97607711480808
37,서울도서관 (옛 서울시청사),4.5,0,0
38,청계천박물관,4.3,37.57129886065509,127.03510702262219
39,진관사,4.5,37.6380555024502,126.946908304654
40,화계사,4.4,37.6327441976933,127.007341223029
41,연세대학교 스팀슨관&언더우드관&아펜젤러관,4.6,37.5660945923844,126.938248358592
42,가회민화박물관,4.8,37.581509621394,126.985227994125
43,국립국악원박물관,4.7,37.47792476713986,127.00882857012994
44,국립중앙도서관,4.5,37.4976237970439,127.002985471402
45,갤러리 현대,4.5,37.57728226325563,126.97985039338869
46,금호미술관,4.2,37.577465172613,126.979894494703
47,헌인릉,4.3,37.4653644311783,127.082087774919
48,뮤지엄김치간,4.1,37.5736024547676,126.984903537733
49,한상수자수박물관,4.1,37.59361267639262,127.00092849527279
50,아라리오갤러리 서울,4.2,37.57787357469807,126.98850719564723
51,국제갤러리,4.3,37.5806836181488,126.980459686997
52,종이나라박물관,3.6,37.5596558395786,127.006211303255
53,북촌동양문화박물관,4.4,37.5839997196473,126.983366221724
54,서울약령시 한의약박물관,4.3,37.580650407181295,127.03762584040382
55,토탈미술관,4.3,37.61216787699209,126.9756990938195
56,겸재정선미술관,4.1,37.5722171090187,126.838474523164
57,남산서울타워,4.5,37.551279740966,126.988217046052
58,북촌한옥마을,4.3,37.5829185302128,126.983384576672
59,동대문디자인플라자 (DDP),4.3,37.5672022510154,127.010843711291
60,서초관광정보센터,5.0,37.4981361217584,127.027014177038
61,덕수궁,4.5,37.5655638710672,126.974894754989
62,종묘,4.5,37.5761080433804,126.994212979827
63,광화문광장 야경,4.3,0,0
64,광화문광장,4.3,37.572602860810186,126.97691639601517
65,흥인지문(동대문),4.3,37.571141513487,127.009571946966
66,숭례문(남대문),4.7,37.5600030088843,126.975313124237
67,63스퀘어,4.2,37.5198995549038,126.940200432343
68,문화역서울 284,4.4,37.5558828120624,126.971588794949
69,청와대,3.8,37.58657325133722,126.9748537345249
70,국립고궁박물관,4.5,37.576635285174,126.974823115204
71,선정릉(선릉),,37.5091105328378,127.04892851392
72,운현궁,4.3,37.576226410093,126.987085596535
73,서울시립미술관 (서소문본관),4.6,37.5638841095158,126.973500865717
74,서울광장,4.3,37.5656726042805,126.977968926957
75,대한민국역사박물관,4.5,37.573986969296435,126.97785780450153
76,경희궁,4.4,37.5707881525953,126.968649079046
77,한국은행화폐박물관,4.5,37.5620978998462,126.980523397494
78,세빛섬,4.2,37.51233177478449,126.99588851601666
79,보신각(상설타종행사),4.2,0,0
80,국회의사당,4.0,37.53190827313679,126.91416237338858
81,국립현대미술관 덕수궁관,4.6,37.5659384342432,126.973740099183
82,도산공원,4.4,37.52455769460598,127.03528760485077
83,정릉,4.5,37.6021719603678,127.005657675347
84,안중근의사기념관,4.7,37.55352399072,126.980407931726
85,아름다운 차박물관,4.3,37.5723700147182,126.985881825528
86,국립어린이민속박물관,4.4,37.58200957846773,126.97871132318149
87,환구단(원구단),4.2,0,0
88,한성백제박물관,4.4,37.5154126785182,127.120895017165
89,서울올림픽기념관,4.6,37.52020410728306,127.11559967962732
90,북악스카이웨이 팔각정,4.3,37.601590273158,126.980658058024
91,약현성당,4.6,37.55910822297294,126.96747917654307
92,의학박물관 (구 대한의원),4.1,0,0
93,배재학당역사박물관,4.3,37.5640064393478,126.972599859421
94,창의문,4.4,37.5926312540331,126.966511201027
95,쇳대박물관,3.7,37.57742154971932,127.008207479111
96,정동제일교회,4.6,37.5654120237026,126.972730643183
97,성곡미술관,4.3,37.5731706785274,126.969780082012
98,사직단,4.1,37.5756532581652,126.967659901279
99,"태릉, 강릉",4.7,37.7388359584252,128.87957764315
100,손기정기념관,4.4,37.55569082707682,126.96464679169269
101,일민미술관,4.1,37.5698819940064,126.977637157186
102,정동길,,37.5674329910375,126.969202859743
103,대각사,,37.5737220841863,126.992057817267
104,아트선재센터,4.2,37.5795738136114,126.981836609
105,경교장,4.4,37.5683625128987,126.968052437254
106,춘원당 한의약박물관,4.3,37.571492892941436,126.99032160228835
107,만해한용운 심우장,4.4,37.5936484258243,126.991670714039
108,의릉,4.4,37.6035458417642,127.057030776272
109,경희대학교 자연사박물관,4.2,37.5978344312692,127.055201028009
110,영휘원 숭인원(홍릉),4.2,37.58815559152,127.043151496717
111,반포대교 야경,4.5,37.530611329214,127.003851143403
112,암사동 선사주거지,4.6,37.560903072832,127.130380659098
113,서울대학교 미술관 MoA,,37.466545433547736,126.9496783370364
114,떡박물관,3.8,37.5749076901335,126.990649448489
115,사육신공원,4.3,37.5138631848925,126.948607098554
116,광희문,4.2,37.564391218075,127.00999666591
117,아르코 미술관,4.4,37.5804617445584,127.00323784065
118,윤봉길 의사 기념관,4.4,36.6865593625838,126.65139580958
119,초전섬유퀼트박물관,3.9,37.5581448789131,126.984232119295
120,잠실대교,4.2,37.5235692080104,127.09220606777
121,[서울다누림관광XAudiA] 시각장애 청년을 위한 소리여행 경의선 숲길 벚꽃 산책,,0,0
122,용산공원 부분개방부지,4.8,37.520546607977295,126.98820151889777
123,국립기상박물관,4.5,37.5714163900279,126.966264876069
124,춘당지,,37.581899665179,126.994909926037
125,가을단풍길(월드컵로),4.0,0,0
126,서울생활사박물관,4.4,37.6197018366411,127.07701499863
127,서울공예박물관,4.6,37.57663678742704,126.98329088000075
128,국립항공박물관,4.6,37.55686858966058,126.80886929349872
129,아쿠아플라넷63,,37.52005819657816,126.94032926239163
130,세운청계상가,4.1,37.5678117334289,126.995422512963
131,HYBE INSIGHT (하이브 뮤지엄),4.6,0,0
132,서울관광플라자 관광정보센터,,0,0
133,창경궁 대온실,4.5,37.5830168543695,126.993999600727
134,석파정,4.3,37.5950231297339,126.962651139577
135,자하문터널,4.3,37.5912289905871,126.965402199723
136,일자산허브천문공원,4.5,37.5377401289036,127.154368110027
137,KCDF갤러리,4.4,37.57400960286309,126.98412915767824
138,익선동 한옥거리,,37.5734371942191,126.989775723896
139,금선사,4.4,37.6203593420198,126.953581265531
140,스마트서울 전시관,,37.509434017997116,126.89060710219647
141,은평한옥마을,4.1,37.6414862798216,126.939092437378
142,국립한글박물관,4.5,37.5211853774917,126.980977473728
143,서울로7017 여행자터미널,5.0,37.55628931036153,126.9686166748801
144,남산케이블카,4.2,37.556601442823286,126.98402646582926
145,전태일기념관,4.6,37.56842041782943,126.98938249808266
146,용산공원갤러리,4.1,37.5670653846654,127.009874777061
147,서울기록원,4.2,37.60749879108225,126.93485848349184
148,셋이서문학관,4.0,37.6414873399403,126.941181757458
149,서울도시건축전시관,4.0,37.56690492421112,126.97670535593808
150,성신여대 복식박물관 및 자연사박물관,4.4,0,0
151,서울하수도과학관,4.1,37.5576091427961,127.057928322914
152,서울도시재생이야기관,5.0,37.56853208548537,126.96874510690013
153,서울역사박물관 온라인 교육 서비스,4.4,0,0
154,용산공예관,5.0,37.538989780127054,127.00208193203936
155,가장 HIP 한 곳에서 만나는 RETRO,4.0,0,0
156,진정한 FLEX 홍대걷고싶은거리,4.2,0,0
157,서울특별시청서소문별관정동전망대,,0,0
158,안녕인사동,4.3,37.574514077728,126.983529078926
159,대림시장 감자국거리,4.0,0,0
160,정동1928 아트센터,4.5,37.567996356764844,126.97395670603551
161,형제대장간,,37.5814900224521,126.896070693182
162,서소문성지역사박물관,4.7,37.5607008890665,126.969753428448
163,아모레퍼시픽미술관,4.5,37.5291241314767,126.96845835929899
164,황학정,4.3,37.57790737451272,126.96395704641743
165,용산방앗간,3.6,37.524964498446,126.960450698584
166,성우이용원,4.2,37.5495591353361,126.963334717058
167,개미슈퍼,,37.552579543015625,126.96729188964026
168,쉼박물관,4.0,37.5994680062094,126.955668804423
169,신당창작아케이드,3.6,37.4969775230996,127.053254016057
170,국선옻칠,4.5,37.5700354743518,126.998922379521
171,종로양복점,5.0,37.5653354375867,126.98971797336
172,SJ쿤스트할레,4.0,37.5204429440981,127.034854678006
173,인천공항 제2여객터미널 관광정보센터,4.7,37.4492650499816,126.452448709159
174,갤러리 3안,4.8,37.5869549244622,126.982998727957
175,납청놋전,4.0,37.5741250831606,126.985310958055
176,납청놋전,4.0,37.5741250831606,126.985310958055
177,통문관,4.1,37.5749105333138,126.983658042806
178,통인가게,3.9,37.57347462256437,126.98578200044678
179,동대문역사관 상설전시실 재개관,4.4,0,0
180,송월동 일대,,37.4822174558201,126.628833550058
181,대오서점,4.1,37.579747815438,126.969306469781
182,오보코 갤러리,,37.5966939945824,126.995746863358
183,흑석동 효사길,,0,0
184,오보코 갤러리,,37.5966939945824,126.995746863358
185,흑석동 효사길,,0,0
186,디지털미디어시티,4.3,37.57601374718818,126.90127778415635
187,김포공항관광정보센터,4.2,37.5657085712852,126.800882752212
188,인천국제공항 서울관광정보센터,4.6,0,0
189,고궁을 찾다,,0,0
190,피규어뮤지엄W,4.2,37.5257859289937,127.040386886164
191,서울의료관광 헬프데스크,4.8,37.56862742398631,126.98714124141848
192,인천국제공항 서울관광정보센터,,0,0
193,고궁을 찾다,,0,0
194,피규어뮤지엄W,4.2,37.5257859289937,127.040386886164
195,서울의료관광 헬프데스크,4.8,37.56862742398631,126.98714124141848
196,위안부 '기억의 터',4.2,37.55909518066293,126.99025529878507
197,성균관대학교,4.6,37.58831649367718,126.99396747284503
198,스튜디오 콘크리트,4.3,37.54245051227351,127.00251653851535
199,경찰박물관,4.1,37.572058467776735,126.96219623292242
200,스튜디오 콘크리트,4.3,37.54245051227351,127.00251653851535
201,경찰박물관,4.1,37.572058467776735,126.96219623292242
202,백인제가옥,4.6,37.5808175214949,126.984172997364
203,서울로7017,4.1,37.55662311414043,126.97029718561329
204,SeMA 벙커,3.6,37.525328692907905,126.92400071976421
205,세운상가,3.9,37.5691379916808,126.995236793525
206,덕수궁돌담길,4.6,37.564976582796,126.975664628917
207,혜화문,4.3,37.5879039308662,127.003835977703
208,덕수궁돌담길,4.6,37.564976582796,126.975664628917
209,혜화문,4.3,37.5879039308662,127.003835977703
210,서울시립과학관,4.4,37.6418333308807,127.07750918599
211,소덕문 터(옛 서소문),,0,0
212,돈의문 터(옛 서대문),3.9,0,0
213,숙정문,4.4,37.595654613531,126.98108535517
214,돈의문 박물관마을,4.4,37.56880593279047,126.96853671631679
215,서울중앙우체국,4.2,37.5617810175839,126.982225751361
216,돈의문 터(옛 서대문),3.9,0,0
217,숙정문,4.4,37.595654613531,126.98108535517
218,돈의문 박물관마을,4.4,37.56880593279047,126.96853671631679
219,서울중앙우체국,4.2,37.5617810175839,126.982225751361
220,아라아트센터,4.1,37.5733103653783,126.983649336439
221,코엑스,4.4,37.51266138067201,127.05882784390123
222,구하산방,4.0,37.5726438921076,126.985673486977
223,aT센터,4.1,37.4681074784602,127.039248029157
224,aT센터,4.1,37.4681074784602,127.039248029157
225,절두산순교성지,4.5,37.5441295338349,126.911846765697
226,돈의문역사관,4.4,37.5692132476349,126.968781044412
227,서울메트로미술관,4.2,37.5758241393372,126.973673233759
228,백범광장공원,4.5,37.55662311414043,126.97029718561329
229,연세대 캠퍼스,4.6,37.56178241393541,126.93168617653795
230,봉원사,4.4,37.5720097391013,126.947815531886
231,ECC(Ewha Campus Complex),3.0,0,0
232,백범광장공원,4.5,37.55662311414043,126.97029718561329
233,연세대 캠퍼스,4.6,37.56178241393541,126.93168617653795
234,봉원사,4.4,37.5720097391013,126.947815531886
235,ECC(Ewha Campus Complex),3.0,0,0
236,홍익문고,4.2,37.5557973589999,126.937030051858
237,미도사진관,2.0,35.2426901998727,128.651001935976
238,춘추사,5.0,37.5586815464119,126.946344457087
239,연희사진관,4.3,37.5569800389222,126.945417636682
240,춘추사,5.0,37.5586815464119,126.946344457087
241,연희사진관,4.3,37.5569800389222,126.945417636682
242,해창양복점,,35.4054514703701,127.379638833943
243,글벗서점,,37.5568285183337,126.931316088538
244,호미화방,4.5,37.5534599921229,126.921672541185
245,유일한의원,5.0,37.5721435855871,127.007249239558
246,서울음악사,5.0,36.6366905802112,127.488263438892
247,서울상회,4.7,37.569636163472815,126.98406216881071
248,서울음악사,5.0,36.6366905802112,127.488263438892
249,서울상회,4.7,37.569636163472815,126.98406216881071
250,돌 레코드,3.5,37.5699259920359,127.017970879843
251,삼보원,,35.205352804423,129.124876208116
252,대구참기름집,5.0,37.5802952532763,126.986668277445
253,이음피움 봉제역사관,,37.57481750914515,127.01032861126887
254,삼청로 안내소,4.7,37.5815270860815,126.981310826982
255,신촌역사 관광안내소,1.0,37.5594664869105,126.942870417703
256,삼청로 안내소,4.7,37.5815270860815,126.981310826982
257,신촌역사 관광안내소,4.0,37.5594664869105,126.942870417703
258,DDP 관광안내소,5.0,0,0
259,시민청 관광안내소,4.4,37.5663176911162,126.977828381622
260,광화문 관광안내소,5.0,37.5767117161875,126.978613210665
261,홍대입구 관광안내소,3.9,37.55650816472822,126.9260152683588
262,삼일교 관광안내소,4.0,0,0
263,남대문시장 관광안내소,4.2,37.5586447016541,126.977287400048
264,이태원 관광안내소(지하),5.0,0,0
265,이태원 관광안내소(지상),5.0,0,0
266,동대문 관광안내소,4.3,37.580712202191,127.048525882662
267,용산역관광정보센터,4.3,0,0
268,서울역관광정보센터,4.3,37.5651511309814,126.985013903885
269,송파관광정보센터,4.3,37.5118643204974,127.10408152472
270,영등포관광정보센터,,37.5179040527792,126.903715131906
271,마포관광정보센터,4.0,37.55650816472822,126.9260152683588
272,북촌마을관광안내소,4.7,37.5795379731332,126.983181550267
273,초대길,,0,0
274,근현대사기념관,4.2,37.6434408870332,127.002787345359
275,한영양복점,5.0,37.5696714633582,126.998197937549
276,박인당,4.0,37.5689892173125,126.983831391219
277,문화이용원,,37.5862353537346,127.000430235829
278,공근혜갤러리,4.0,37.58404598373672,126.97961874072315
279,공평도시유적전시관,4.5,37.57190117255984,126.98338702457757
